StartTime,EndTime,ImbalanceVolume,ImbalancePrice,ImbalanceCost
"2022-03-28T06:00:00","2022-03-28T06:30:00",4.654,222.55,1035.7477
"2022-03-28T06:30:00","2022-03-28T07:00:00",15.493,321.94,4987.81642
"2022-03-28T07:00:00","2022-03-28T07:30:00",7.866,218.45,1718.3277
"2022-03-28T07:30:00","2022-03-28T08:00:00",20.076,317.15,6367.1034
"2022-03-28T08:00:00","2022-03-28T08:30:00",13.238,351.43,4652.23034
"2022-03-28T08:30:00","2022-03-28T09:00:00",11.09,324.83,3602.3647
"2022-03-28T09:00:00","2022-03-28T09:30:00",15.931,368.55,5871.37005
"2022-03-28T09:30:00","2022-03-28T10:00:00",13.594,323.7,4400.3778
"2022-03-28T10:00:00","2022-03-28T10:30:00",22.687,323.7,7343.7819
"2022-03-28T10:30:00","2022-03-28T11:00:00",20.867,382.12,7973.69804
"2022-03-28T11:00:00","2022-03-28T11:30:00",16.482,272.56,4492.33392
"2022-03-28T11:30:00","2022-03-28T12:00:00",13.655,347.57,4746.06835
"2022-03-28T12:00:00","2022-03-28T12:30:00",9.572,229.79,2199.54988
"2022-03-28T12:30:00","2022-03-28T13:00:00",-2.841,114.45,-325.15245
"2022-03-28T13:00:00","2022-03-28T13:30:00",-8.487,31.44,-266.83128
"2022-03-28T13:30:00","2022-03-28T14:00:00",-4.315,75.67,-326.51605
"2022-03-28T14:00:00","2022-03-28T14:30:00",1.333,196.03,261.30799
"2022-03-28T14:30:00","2022-03-28T15:00:00",3.03,232.54,704.5962
"2022-03-28T15:00:00","2022-03-28T15:30:00",12.752,333.73,4255.72496
"2022-03-28T15:30:00","2022-03-28T16:00:00",23.096,208.06,4805.35376
"2022-03-28T16:00:00","2022-03-28T16:30:00",15.855,285.77,4530.88335
"2022-03-28T16:30:00","2022-03-28T17:00:00",21.516,297.24,6395.41584
"2022-03-28T17:00:00","2022-03-28T17:30:00",6.704,374.02,2507.43008
"2022-03-28T17:30:00","2022-03-28T18:00:00",-1.622,197.14,-319.76108
"2022-03-28T18:00:00","2022-03-28T18:30:00",-3.739,192.56,-719.98184
"2022-03-28T18:30:00","2022-03-28T19:00:00",-3.591,241.98,-868.95018
"2022-03-28T19:00:00","2022-03-28T19:30:00",2.76,242.88,670.3488
"2022-03-28T19:30:00","2022-03-28T20:00:00",12.68,193.38,2452.0584
"2022-03-28T20:00:00","2022-03-28T20:30:00",20.079,270.77,5436.79083
"2022-03-28T20:30:00","2022-03-28T21:00:00",3.438,298.23,1025.31474
"2022-03-28T21:00:00","2022-03-28T21:30:00",-6.721,162.6,-1092.8346
"2022-03-28T21:30:00","2022-03-28T22:00:00",-20.666,194.3,-4015.4038
"2022-03-28T22:00:00","2022-03-28T22:30:00",-37.878,205.08,-7768.02024
"2022-03-28T22:30:00","2022-03-28T23:00:00",-31.343,207.34,-6498.65762
"2022-03-28T23:00:00","2022-03-28T23:30:00",-18.955,205.33,-3892.03015
"2022-03-28T23:30:00","2022-03-29T00:00:00",-19.161,203.4,-3897.3474
"2022-03-29T00:00:00","2022-03-29T00:30:00",-13.167,210.33,-2769.41511
"2022-03-29T00:30:00","2022-03-29T01:00:00",-12.923,199.16,-2573.74468
"2022-03-29T01:00:00","2022-03-29T01:30:00",-14.047,215.96,-3033.59012
"2022-03-29T01:30:00","2022-03-29T02:00:00",-9.781,206.81,-2022.80861
"2022-03-29T02:00:00","2022-03-29T02:30:00",-16.267,180.11,-2929.84937
"2022-03-29T02:30:00","2022-03-29T03:00:00",-8.805,230.9,-2033.0745
"2022-03-29T03:00:00","2022-03-29T03:30:00",-8.044,239.1,-1923.3204
"2022-03-29T03:30:00","2022-03-29T04:00:00",-1.681,229.38,-385.58778
"2022-03-29T04:00:00","2022-03-29T04:30:00",-13.166,249.81,-3288.99846
"2022-03-29T04:30:00","2022-03-29T05:00:00",-12.34,279.8,-3452.732
"2022-03-29T05:00:00","2022-03-29T05:30:00",-17.552,186.57,-3274.67664
"2022-03-29T05:30:00","2022-03-29T06:00:00",-5.023,198.79,-998.52217
"2022-03-29T06:00:00","2022-03-29T06:30:00",7.39,324.49,2397.9811
"2022-03-29T06:30:00","2022-03-29T07:00:00",26.23,367.66,9643.7218
"2022-03-29T07:00:00","2022-03-29T07:30:00",24.228,291.24,7056.16272
"2022-03-29T07:30:00","2022-03-29T08:00:00",25.739,238.88,6148.53232
"2022-03-29T08:00:00","2022-03-29T08:30:00",19.855,208.91,4147.90805
"2022-03-29T08:30:00","2022-03-29T09:00:00",15.5,183.74,2847.97
"2022-03-29T09:00:00","2022-03-29T09:30:00",8.612,332.86,2866.59032
"2022-03-29T09:30:00","2022-03-29T10:00:00",5.742,352.41,2023.53822
"2022-03-29T10:00:00","2022-03-29T10:30:00","",351.93,""
"2022-03-29T10:30:00","2022-03-29T11:00:00",-1.473,322.59,-475.17507
"2022-03-29T11:00:00","2022-03-29T11:30:00",-5.706,264.52,-1509.35112
"2022-03-29T11:30:00","2022-03-29T12:00:00",-5.405,217.22,-1174.0741
"2022-03-29T12:00:00","2022-03-29T12:30:00",4.03,315.53,1271.5859
"2022-03-29T12:30:00","2022-03-29T13:00:00",-1.092,218.05,-238.1106
"2022-03-29T13:00:00","2022-03-29T13:30:00",-5.877,207.37,-1218.71349
"2022-03-29T13:30:00","2022-03-29T14:00:00",-6.165,207.34,-1278.2511
"2022-03-29T14:00:00","2022-03-29T14:30:00",-5.558,207.85,-1155.2303
"2022-03-29T14:30:00","2022-03-29T15:00:00",-5.829,207.72,-1210.79988
"2022-03-29T15:00:00","2022-03-29T15:30:00",-1.68,293.65,-493.332
"2022-03-29T15:30:00","2022-03-29T16:00:00",2.922,408.4,1193.3448
"2022-03-29T16:00:00","2022-03-29T16:30:00",10.305,383.29,3949.80345
"2022-03-29T16:30:00","2022-03-29T17:00:00",6.229,445.48,2774.89492
"2022-03-29T17:00:00","2022-03-29T17:30:00",-8.815,259.41,-2286.69915
"2022-03-29T17:30:00","2022-03-29T18:00:00",-17.593,296.48,-5215.97264
"2022-03-29T18:00:00","2022-03-29T18:30:00",-20.116,210.61,-4236.63076
"2022-03-29T18:30:00","2022-03-29T19:00:00",-20.154,210.54,-4243.22316
"2022-03-29T19:00:00","2022-03-29T19:30:00",-2.322,249.98,-580.45356
"2022-03-29T19:30:00","2022-03-29T20:00:00",2.261,273,617.253
"2022-03-29T20:00:00","2022-03-29T20:30:00",-4.332,304.75,-1320.177
"2022-03-29T20:30:00","2022-03-29T21:00:00",-15.432,199.65,-3080.9988
"2022-03-29T21:00:00","2022-03-29T21:30:00",-26.676,350.49,-9349.67124
"2022-03-29T21:30:00","2022-03-29T22:00:00",-34.099,257.68,-8786.63032
"2022-03-29T22:00:00","2022-03-29T22:30:00",-17.757,198.63,-3527.07291
"2022-03-29T22:30:00","2022-03-29T23:00:00",-7.198,233.58,-1681.30884
"2022-03-29T23:00:00","2022-03-29T23:30:00",-5.406,254.03,-1373.28618
"2022-03-29T23:30:00","2022-03-30T00:00:00",2.094,262,548.628
"2022-03-30T00:00:00","2022-03-30T00:30:00",6.159,245.33,1510.98747
"2022-03-30T00:30:00","2022-03-30T01:00:00",8.11,224.11,1817.5321
"2022-03-30T01:00:00","2022-03-30T01:30:00",6.975,220.65,1539.03375
"2022-03-30T01:30:00","2022-03-30T02:00:00",1.86,224.88,418.2768
"2022-03-30T02:00:00","2022-03-30T02:30:00",3.391,222.55,754.66705
"2022-03-30T02:30:00","2022-03-30T03:00:00",4.592,222.5,1021.72
"2022-03-30T03:00:00","2022-03-30T03:30:00",8.11,280.9,2278.099
"2022-03-30T03:30:00","2022-03-30T04:00:00",16.719,292.76,4894.65444
"2022-03-30T04:00:00","2022-03-30T04:30:00",-1.198,257.96,-309.03608
"2022-03-30T04:30:00","2022-03-30T05:00:00",-2.546,264.06,-672.29676
"2022-03-30T05:00:00","2022-03-30T05:30:00",1.858,250.42,465.28036
"2022-03-30T05:30:00","2022-03-30T06:00:00",7.248,308.56,2236.44288
"2022-03-30T06:00:00","2022-03-30T06:30:00",3.251,331.69,1078.32419
"2022-03-30T06:30:00","2022-03-30T07:00:00",17.765,426.28,7572.8642
"2022-03-30T07:00:00","2022-03-30T07:30:00",4.282,400.27,1713.95614
"2022-03-30T07:30:00","2022-03-30T08:00:00",-4.617,271.59,-1253.93103
"2022-03-30T08:00:00","2022-03-30T08:30:00",-0.484,346.57,-167.73988
"2022-03-30T08:30:00","2022-03-30T09:00:00",5.735,404.56,2320.1516
"2022-03-30T09:00:00","2022-03-30T09:30:00",6.922,310.54,2149.55788
"2022-03-30T09:30:00","2022-03-30T10:00:00",5.927,348.15,2063.48505
"2022-03-30T10:00:00","2022-03-30T10:30:00",19.386,390.36,7567.51896
"2022-03-30T10:30:00","2022-03-30T11:00:00",13.011,446.81,5813.44491
"2022-03-30T11:00:00","2022-03-30T11:30:00",20.89,444.99,9295.8411
"2022-03-30T11:30:00","2022-03-30T12:00:00",21.468,461.24,9901.90032
"2022-03-30T12:00:00","2022-03-30T12:30:00",18.975,424.03,8045.96925
"2022-03-30T12:30:00","2022-03-30T13:00:00",11.854,348.21,4127.68134
"2022-03-30T13:00:00","2022-03-30T13:30:00",8.854,244.59,2165.59986
"2022-03-30T13:30:00","2022-03-30T14:00:00",4.069,284.66,1158.28154
"2022-03-30T14:00:00","2022-03-30T14:30:00",-6,254.6,-1527.6
"2022-03-30T14:30:00","2022-03-30T15:00:00",-0.41,332.04,-136.1364
"2022-03-30T15:00:00","2022-03-30T15:30:00",5.325,335.88,1788.561
"2022-03-30T15:30:00","2022-03-30T16:00:00",0.499,342.37,170.84263
"2022-03-30T16:00:00","2022-03-30T16:30:00",15.2,341.38,5188.976
"2022-03-30T16:30:00","2022-03-30T17:00:00",13.693,345.87,4735.99791
"2022-03-30T17:00:00","2022-03-30T17:30:00",20.62,349.02,7196.7924
"2022-03-30T17:30:00","2022-03-30T18:00:00",27.832,348.82,9708.35824
"2022-03-30T18:00:00","2022-03-30T18:30:00",24.255,294.58,7145.0379
"2022-03-30T18:30:00","2022-03-30T19:00:00",22.227,313.14,6960.16278
"2022-03-30T19:00:00","2022-03-30T19:30:00",19.506,317.09,6185.15754
"2022-03-30T19:30:00","2022-03-30T20:00:00",20.138,278.4,5606.4192
"2022-03-30T20:00:00","2022-03-30T20:30:00",3.623,230.46,834.95658
"2022-03-30T20:30:00","2022-03-30T21:00:00",-2.101,301.7,-633.8717
"2022-03-30T21:00:00","2022-03-30T21:30:00",-5.709,280.78,-1602.97302
"2022-03-30T21:30:00","2022-03-30T22:00:00",-21.448,232.85,-4994.1668
"2022-03-30T22:00:00","2022-03-30T22:30:00",-13.791,223.64,-3084.21924
"2022-03-30T22:30:00","2022-03-30T23:00:00",-4.318,200.43,-865.45674
"2022-03-30T23:00:00","2022-03-30T23:30:00",-2.318,360.27,-835.10586
"2022-03-30T23:30:00","2022-03-31T00:00:00",13.36,248.34,3317.8224
"2022-03-31T00:00:00","2022-03-31T00:30:00",21.225,345.58,7334.9355
"2022-03-31T00:30:00","2022-03-31T01:00:00",20.506,336.83,6907.03598
"2022-03-31T01:00:00","2022-03-31T01:30:00",12.06,264.99,3195.7794
"2022-03-31T01:30:00","2022-03-31T02:00:00",7.479,303.02,2266.28658
"2022-03-31T02:00:00","2022-03-31T02:30:00",10.876,189.43,2060.24068
"2022-03-31T02:30:00","2022-03-31T03:00:00",3.915,199.54,781.1991
"2022-03-31T03:00:00","2022-03-31T03:30:00",6.663,221.3,1474.5219
"2022-03-31T03:30:00","2022-03-31T04:00:00",2.368,203.79,482.57472
"2022-03-31T04:00:00","2022-03-31T04:30:00",-14.691,199.81,-2935.40871
"2022-03-31T04:30:00","2022-03-31T05:00:00",-14.939,199.13,-2974.80307
"2022-03-31T05:00:00","2022-03-31T05:30:00",-20.996,227.43,-4775.12028
"2022-03-31T05:30:00","2022-03-31T06:00:00",5.549,342.09,1898.25741
"2022-03-31T06:00:00","2022-03-31T06:30:00",5.71,286.18,1634.0878
"2022-03-31T06:30:00","2022-03-31T07:00:00",0.862,293.55,253.0401
"2022-03-31T07:00:00","2022-03-31T07:30:00",6.45,373.94,2411.913
"2022-03-31T07:30:00","2022-03-31T08:00:00",14.845,416.96,6189.7712
"2022-03-31T08:00:00","2022-03-31T08:30:00",11.597,359.92,4173.99224
"2022-03-31T08:30:00","2022-03-31T09:00:00",-8.176,255.39,-2088.06864
"2022-03-31T09:00:00","2022-03-31T09:30:00",-18.004,230.39,-4147.94156
"2022-03-31T09:30:00","2022-03-31T10:00:00",-55.981,187.61,-10502.59541
"2022-03-31T10:00:00","2022-03-31T10:30:00",-59.695,271.71,-16219.72845
"2022-03-31T10:30:00","2022-03-31T11:00:00",-58.468,178.35,-10427.7678
"2022-03-31T11:00:00","2022-03-31T11:30:00",-54.736,179.8,-9841.5328
"2022-03-31T11:30:00","2022-03-31T12:00:00",-58.691,181.13,-10630.70083
"2022-03-31T12:00:00","2022-03-31T12:30:00",-52.989,184.91,-9798.19599
"2022-03-31T12:30:00","2022-03-31T13:00:00",-42.017,276.74,-11627.78458
"2022-03-31T13:00:00","2022-03-31T13:30:00",-37.23,194.94,-7257.6162
"2022-03-31T13:30:00","2022-03-31T14:00:00",-43.014,195.45,-8407.0863
"2022-03-31T14:00:00","2022-03-31T14:30:00",-40.882,196.62,-8038.21884
"2022-03-31T14:30:00","2022-03-31T15:00:00",-26.943,206.59,-5566.15437
"2022-03-31T15:00:00","2022-03-31T15:30:00",-11.753,267.08,-3138.99124
"2022-03-31T15:30:00","2022-03-31T16:00:00",-10.925,254.45,-2779.86625
"2022-03-31T16:00:00","2022-03-31T16:30:00",-4.55,277.92,-1264.536
"2022-03-31T16:30:00","2022-03-31T17:00:00",-3.348,257.31,-861.47388
"2022-03-31T17:00:00","2022-03-31T17:30:00",-16.837,254.38,-4282.99606
"2022-03-31T17:30:00","2022-03-31T18:00:00",-12.634,262.21,-3312.76114
"2022-03-31T18:00:00","2022-03-31T18:30:00",-17.518,238.49,-4177.86782
"2022-03-31T18:30:00","2022-03-31T19:00:00",-0.749,298.43,-223.52407
"2022-03-31T19:00:00","2022-03-31T19:30:00",0.564,289.15,163.0806
"2022-03-31T19:30:00","2022-03-31T20:00:00",13.085,325.95,4265.05575
"2022-03-31T20:00:00","2022-03-31T20:30:00",15.963,370.27,5910.62001
"2022-03-31T20:30:00","2022-03-31T21:00:00",-5.215,289.74,-1510.9941
"2022-03-31T21:00:00","2022-03-31T21:30:00",-0.503,233.74,-117.57122
"2022-03-31T21:30:00","2022-03-31T22:00:00",-8.34,215.49,-1797.1866
"2022-03-31T22:00:00","2022-03-31T22:30:00",-2.213,362.64,-802.52232
"2022-03-31T22:30:00","2022-03-31T23:00:00",0.316,366.15,115.7034
"2022-03-31T23:00:00","2022-03-31T23:30:00",13.658,369.2,5042.5336
"2022-03-31T23:30:00","2022-04-01T00:00:00",14.787,370.35,5476.36545
"2022-04-01T00:00:00","2022-04-01T00:30:00",9.461,363.09,3435.19449
"2022-04-01T00:30:00","2022-04-01T01:00:00",28.266,365.17,10321.89522
"2022-04-01T01:00:00","2022-04-01T01:30:00",29.904,314.87,9415.87248
"2022-04-01T01:30:00","2022-04-01T02:00:00",20.304,338.16,6866.00064
"2022-04-01T02:00:00","2022-04-01T02:30:00",32.274,367.45,11859.0813
"2022-04-01T02:30:00","2022-04-01T03:00:00",31.123,356.9,11107.7987
"2022-04-01T03:00:00","2022-04-01T03:30:00",32.311,352.07,11375.73377
"2022-04-01T03:30:00","2022-04-01T04:00:00",32.799,341.06,11186.42694
"2022-04-01T04:00:00","2022-04-01T04:30:00",30.7,339.25,10414.975
"2022-04-01T04:30:00","2022-04-01T05:00:00",16.6,254.12,4218.392
"2022-04-01T05:00:00","2022-04-01T05:30:00",19.61,307.32,6026.5452
"2022-04-01T05:30:00","2022-04-01T06:00:00",39.636,360.66,14295.11976
"2022-04-01T06:00:00","2022-04-01T06:30:00",46.353,325.09,15068.89677
"2022-04-01T06:30:00","2022-04-01T07:00:00",48.169,406.07,19559.98583
"2022-04-01T07:00:00","2022-04-01T07:30:00",43.056,443.16,19080.69696
"2022-04-01T07:30:00","2022-04-01T08:00:00",51.239,432.24,22147.54536
"2022-04-01T08:00:00","2022-04-01T08:30:00",58.228,385.12,22424.76736
"2022-04-01T08:30:00","2022-04-01T09:00:00",43.679,386.05,16862.27795
"2022-04-01T09:00:00","2022-04-01T09:30:00",40.773,418.89,17079.40197
"2022-04-01T09:30:00","2022-04-01T10:00:00",26.509,458.61,12157.29249
"2022-04-01T10:00:00","2022-04-01T10:30:00",33.192,413.28,13717.58976
"2022-04-01T10:30:00","2022-04-01T11:00:00",24.772,375.94,9312.78568
"2022-04-01T11:00:00","2022-04-01T11:30:00",22.41,375.01,8403.9741
"2022-04-01T11:30:00","2022-04-01T12:00:00",20.41,372.06,7593.7446
"2022-04-01T12:00:00","2022-04-01T12:30:00",13.705,369.02,5057.4191
"2022-04-01T12:30:00","2022-04-01T13:00:00",-7.231,253.8,-1835.2278
"2022-04-01T13:00:00","2022-04-01T13:30:00",-7.303,329.79,-2408.45637
"2022-04-01T13:30:00","2022-04-01T14:00:00",-7.216,333.77,-2408.48432
"2022-04-01T14:00:00","2022-04-01T14:30:00",-8.677,350.3,-3039.5531
"2022-04-01T14:30:00","2022-04-01T15:00:00",-2.253,370.54,-834.82662
"2022-04-01T15:00:00","2022-04-01T15:30:00",1.806,339.62,613.35372
"2022-04-01T15:30:00","2022-04-01T16:00:00",5.365,369.65,1983.17225
"2022-04-01T16:00:00","2022-04-01T16:30:00",12.787,381.53,4878.62411
"2022-04-01T16:30:00","2022-04-01T17:00:00",23.112,360.89,8340.88968
"2022-04-01T17:00:00","2022-04-01T17:30:00",27.127,376.72,10219.28344
"2022-04-01T17:30:00","2022-04-01T18:00:00",26.983,394.1,10634.0003
"2022-04-01T18:00:00","2022-04-01T18:30:00",18.278,370.2,6766.5156
"2022-04-01T18:30:00","2022-04-01T19:00:00",28.233,396.98,11207.93634
"2022-04-01T19:00:00","2022-04-01T19:30:00",33.522,284.26,9528.96372
"2022-04-01T19:30:00","2022-04-01T20:00:00",29.105,343.19,9988.54495
"2022-04-01T20:00:00","2022-04-01T20:30:00",34.077,385.11,13123.39347
"2022-04-01T20:30:00","2022-04-01T21:00:00",13.133,270.24,3549.06192
"2022-04-01T21:00:00","2022-04-01T21:30:00",2.654,250.1,663.7654
"2022-04-01T21:30:00","2022-04-01T22:00:00",-6.222,256.58,-1596.44076
"2022-04-01T22:00:00","2022-04-01T22:30:00",8.268,276.87,2289.16116
"2022-04-01T22:30:00","2022-04-01T23:00:00",28.05,253.65,7114.8825
"2022-04-01T23:00:00","2022-04-01T23:30:00",1.452,270.91,393.36132
"2022-04-01T23:30:00","2022-04-02T00:00:00",-6.168,182.22,-1123.93296
"2022-04-02T00:00:00","2022-04-02T00:30:00",-0.559,201.99,-112.91241
"2022-04-02T00:30:00","2022-04-02T01:00:00",-1.866,150.04,-279.97464
"2022-04-02T01:00:00","2022-04-02T01:30:00",3.482,227.63,792.60766
"2022-04-02T01:30:00","2022-04-02T02:00:00",-2.403,239.94,-576.57582
"2022-04-02T02:00:00","2022-04-02T02:30:00",0.358,233.6,83.6288
"2022-04-02T02:30:00","2022-04-02T03:00:00",1.686,227.63,383.78418
"2022-04-02T03:00:00","2022-04-02T03:30:00",1.134,227.63,258.13242
"2022-04-02T03:30:00","2022-04-02T04:00:00",1.095,227.63,249.25485
"2022-04-02T04:00:00","2022-04-02T04:30:00",5.558,227.34,1263.55572
"2022-04-02T04:30:00","2022-04-02T05:00:00",6.771,226.58,1534.17318
"2022-04-02T05:00:00","2022-04-02T05:30:00",7.167,249.39,1787.37813
"2022-04-02T05:30:00","2022-04-02T06:00:00",16.442,369.55,6076.1411
"2022-04-02T06:00:00","2022-04-02T06:30:00",14.334,325.88,4671.16392
"2022-04-02T06:30:00","2022-04-02T07:00:00",23.43,377.58,8846.6994
"2022-04-02T07:00:00","2022-04-02T07:30:00",13.621,349.25,4757.13425
"2022-04-02T07:30:00","2022-04-02T08:00:00",15.799,354.07,5593.95193
"2022-04-02T08:00:00","2022-04-02T08:30:00",23.673,389.53,9221.34369
"2022-04-02T08:30:00","2022-04-02T09:00:00",14.113,347.32,4901.72716
"2022-04-02T09:00:00","2022-04-02T09:30:00",19.342,484.03,9362.10826
"2022-04-02T09:30:00","2022-04-02T10:00:00",15.407,415.61,6403.30327
"2022-04-02T10:00:00","2022-04-02T10:30:00",9.398,367.8,3456.5844
"2022-04-02T10:30:00","2022-04-02T11:00:00",-3.479,342.19,-1190.47901
"2022-04-02T11:00:00","2022-04-02T11:30:00",3.517,472.65,1662.31005
"2022-04-02T11:30:00","2022-04-02T12:00:00",3.734,387.45,1446.7383
"2022-04-02T12:00:00","2022-04-02T12:30:00",5.007,433.15,2168.78205
"2022-04-02T12:30:00","2022-04-02T13:00:00",-0.963,447.08,-430.53804
"2022-04-02T13:00:00","2022-04-02T13:30:00",-7.676,410.96,-3154.52896
"2022-04-02T13:30:00","2022-04-02T14:00:00",-8.907,366.82,-3267.26574
"2022-04-02T14:00:00","2022-04-02T14:30:00",-24.382,288.63,-7037.37666
"2022-04-02T14:30:00","2022-04-02T15:00:00",-17.989,329.77,-5932.23253
"2022-04-02T15:00:00","2022-04-02T15:30:00",-23.56,275.2,-6483.712
"2022-04-02T15:30:00","2022-04-02T16:00:00",-16.077,401.79,-6459.57783
"2022-04-02T16:00:00","2022-04-02T16:30:00",-5.768,370.54,-2137.27472
"2022-04-02T16:30:00","2022-04-02T17:00:00",-3.55,366.16,-1299.868
"2022-04-02T17:00:00","2022-04-02T17:30:00",6.15,327.96,2016.954
"2022-04-02T17:30:00","2022-04-02T18:00:00",6.439,330.87,2130.47193
"2022-04-02T18:00:00","2022-04-02T18:30:00",-4.664,254.47,-1186.84808
"2022-04-02T18:30:00","2022-04-02T19:00:00",9.903,269.06,2664.50118
"2022-04-02T19:00:00","2022-04-02T19:30:00",8.553,312.09,2669.30577
"2022-04-02T19:30:00","2022-04-02T20:00:00",18.774,309.82,5816.56068
"2022-04-02T20:00:00","2022-04-02T20:30:00",23.699,336.41,7972.58059
"2022-04-02T20:30:00","2022-04-02T21:00:00",17.436,296.78,5174.65608
"2022-04-02T21:00:00","2022-04-02T21:30:00",12.554,235.77,2959.85658
"2022-04-02T21:30:00","2022-04-02T22:00:00",-1.521,272.86,-415.02006
"2022-04-02T22:00:00","2022-04-02T22:30:00",-10.559,194.8,-2056.8932
"2022-04-02T22:30:00","2022-04-02T23:00:00",-10.607,194.83,-2066.56181
"2022-04-02T23:00:00","2022-04-02T23:30:00",4.71,311.28,1466.1288
"2022-04-02T23:30:00","2022-04-03T00:00:00",8.097,310.51,2514.19947
"2022-04-03T00:00:00","2022-04-03T00:30:00",8.124,269.74,2191.36776
"2022-04-03T00:30:00","2022-04-03T01:00:00",7.544,291.11,2196.13384
"2022-04-03T01:00:00","2022-04-03T01:30:00",15.13,322.28,4876.0964
"2022-04-03T01:30:00","2022-04-03T02:00:00",8.5,300.46,2553.91
"2022-04-03T02:00:00","2022-04-03T02:30:00",8.95,311.18,2785.061
"2022-04-03T02:30:00","2022-04-03T03:00:00",6.921,318.51,2204.40771
"2022-04-03T03:00:00","2022-04-03T03:30:00",9.335,318.41,2972.35735
"2022-04-03T03:30:00","2022-04-03T04:00:00",8.672,311.12,2698.03264
"2022-04-03T04:00:00","2022-04-03T04:30:00",9.793,324.37,3176.55541
"2022-04-03T04:30:00","2022-04-03T05:00:00",10.962,306.09,3355.35858
"2022-04-03T05:00:00","2022-04-03T05:30:00",11.385,268.53,3057.21405
"2022-04-03T05:30:00","2022-04-03T06:00:00",15.431,285.69,4408.48239
"2022-04-03T06:00:00","2022-04-03T06:30:00",8.531,268.71,2292.36501
"2022-04-03T06:30:00","2022-04-03T07:00:00",15.456,289.69,4477.44864
"2022-04-03T07:00:00","2022-04-03T07:30:00",17,307.03,5219.51
"2022-04-03T07:30:00","2022-04-03T08:00:00",23.146,319.83,7402.78518
"2022-04-03T08:00:00","2022-04-03T08:30:00",20.225,296.01,5986.80225
"2022-04-03T08:30:00","2022-04-03T09:00:00",21.838,301.64,6587.21432
"2022-04-03T09:00:00","2022-04-03T09:30:00",34.509,330.87,11417.99283
"2022-04-03T09:30:00","2022-04-03T10:00:00",29.178,305.62,8917.38036
"2022-04-03T10:00:00","2022-04-03T10:30:00",35.082,315.75,11077.1415
"2022-04-03T10:30:00","2022-04-03T11:00:00",27.117,306.1,8300.5137
"2022-04-03T11:00:00","2022-04-03T11:30:00",13.321,289.15,3851.76715
"2022-04-03T11:30:00","2022-04-03T12:00:00",1.966,231.95,456.0137
"2022-04-03T12:00:00","2022-04-03T12:30:00",-5.89,215.02,-1266.4678
"2022-04-03T12:30:00","2022-04-03T13:00:00",-21.961,242.33,-5321.80913
"2022-04-03T13:00:00","2022-04-03T13:30:00",-33.593,181.83,-6108.21519
"2022-04-03T13:30:00","2022-04-03T14:00:00",-42.818,173.45,-7426.7821
"2022-04-03T14:00:00","2022-04-03T14:30:00",-48.107,185.81,-8938.76167
"2022-04-03T14:30:00","2022-04-03T15:00:00",-52.764,194.51,-10263.12564
"2022-04-03T15:00:00","2022-04-03T15:30:00",-43.517,203.76,-8867.02392
"2022-04-03T15:30:00","2022-04-03T16:00:00",-32.162,199.65,-6421.1433
"2022-04-03T16:00:00","2022-04-03T16:30:00",-15.567,319.61,-4975.36887
"2022-04-03T16:30:00","2022-04-03T17:00:00",-10.664,287.72,-3068.24608
"2022-04-03T17:00:00","2022-04-03T17:30:00",-4.248,310.89,-1320.66072
"2022-04-03T17:30:00","2022-04-03T18:00:00",17.425,361.44,6298.092
"2022-04-03T18:00:00","2022-04-03T18:30:00",18.963,337.51,6400.20213
"2022-04-03T18:30:00","2022-04-03T19:00:00",15.945,303.23,4835.00235
"2022-04-03T19:00:00","2022-04-03T19:30:00",26.415,314.59,8309.89485
"2022-04-03T19:30:00","2022-04-03T20:00:00",21.653,332.4,7197.4572
"2022-04-03T20:00:00","2022-04-03T20:30:00",26.474,341.05,9028.9577
"2022-04-03T20:30:00","2022-04-03T21:00:00",7.176,329.99,2368.00824
"2022-04-03T21:00:00","2022-04-03T21:30:00",5.103,291.39,1486.96317
"2022-04-03T21:30:00","2022-04-03T22:00:00",-7.685,193.77,-1489.12245
"2022-04-03T22:00:00","2022-04-03T22:30:00",-7.253,206.39,-1496.94667
"2022-04-03T22:30:00","2022-04-03T23:00:00",4.234,313.6,1327.7824
"2022-04-03T23:00:00","2022-04-03T23:30:00",13.468,291.76,3929.42368
"2022-04-03T23:30:00","2022-04-04T00:00:00",-4.288,210.22,-901.42336
"2022-04-04T00:00:00","2022-04-04T00:30:00",5.389,301.73,1626.02297
"2022-04-04T00:30:00","2022-04-04T01:00:00",-4.139,159.62,-660.66718
"2022-04-04T01:00:00","2022-04-04T01:30:00",-7.013,56.71,-397.70723
"2022-04-04T01:30:00","2022-04-04T02:00:00",-24.088,54.66,-1316.65008
"2022-04-04T02:00:00","2022-04-04T02:30:00",-24.769,0,0
"2022-04-04T02:30:00","2022-04-04T03:00:00",-23.989,26.52,-636.18828
"2022-04-04T03:00:00","2022-04-04T03:30:00",-24.238,0,0
"2022-04-04T03:30:00","2022-04-04T04:00:00",-18.618,0.45,-8.3781
"2022-04-04T04:00:00","2022-04-04T04:30:00",-13.64,86.39,-1178.3596
"2022-04-04T04:30:00","2022-04-04T05:00:00",-7.98,83.82,-668.8836
"2022-04-04T05:00:00","2022-04-04T05:30:00",-15.041,48.31,-726.63071
"2022-04-04T05:30:00","2022-04-04T06:00:00",3.466,225.64,782.06824
